,Tic,Date,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS,WCount
0,OTIV,20151116,10-Q,0.027135678391959798,0.00990667623833453,0.010050251256281407,0.01780330222541278,0.006317300789662599,0.0,0.014644651830581478,0.0007178750897343862,0.08748597657427523,0.06595733770895293,0.06514048287199758,0.05978361193723721,0.1580105724219148,0.049523250140622734,0.14072748859181022,0.05438835870996676,0.0027769801387891833,0.03208024566962112,0.013026698116432504,0.04262369360718249,0.017459789153974368,0.01783555998918526,0.004709812800265062,0.016391481215601817,0.003090740319742473,0.06941796179412833,0.008303421871261067,0.007108159846853316,0.0006460875807609476,0.0,0.02661513886926665,0.010600622158411102,0.0,0.006258658785579101,0.0005384063173007897,0.018900408038957935,0.027867838470853546,0.09156087591119895,6965.0
1,OTIV,20161114,10-Q,0.0272612669398046,0.00866687677277025,0.00866687677277025,0.012763945792625275,0.006775921840529467,0.0,0.010085092971950834,0.0009454774661203908,0.08469591916645176,0.06127519397295635,0.0640315063652599,0.05481443128780034,0.15475366895946782,0.047720297613931414,0.13802095582744814,0.047935316600617575,0.0028259270931820565,0.03452933504146867,0.013426530397850911,0.043008480646362784,0.01681857292478156,0.019767471209324344,0.004706376720243723,0.018082256539552474,0.0035052929001873215,0.06705212268559259,0.007800189095493224,0.00590304353698618,0.0008666876772770249,0.0,0.02673927737353517,0.011818468326504884,0.0,0.006557732109260631,0.00035455404979514656,0.0162105727028513,0.027393379110996506,0.09786318227068307,6346.0
2,OTIV,20160516,10-Q,0.028610090856369612,0.008119079837618403,0.011985308331722405,0.02629035375990721,0.007925768412913203,0.0,0.04368838198337522,0.0009665571235260004,0.09684578099907698,0.06533891635138495,0.07195254162681186,0.05567334511612494,0.17349275346085705,0.056962140250367596,0.1666133362416951,0.05357408233882233,0.003178362007861331,0.03524548458822574,0.013135971574015259,0.041902510789036965,0.0213071311273515,0.018771208815670442,0.005048650041884142,0.018670661769443903,0.003177085817719879,0.057636251080577384,0.006701462723113604,0.005223896053685343,0.0008215735549971003,0.0,0.030913422552703435,0.014063406147303305,0.0,0.0066230816351636,0.0005316064179393003,0.01746556169521566,0.027409889818066892,0.07008232332995527,5173.0
3,OTIV,20150810,10-Q,0.025770142180094786,0.008886255924170616,0.01110781990521327,0.013625592417061612,0.0057760663507109,0.0,0.01806872037914692,0.0005924170616113745,0.08668334282226461,0.06953821442676598,0.06321554876797768,0.06287352248363802,0.15115945057443872,0.05367117455017336,0.13889739000632076,0.05810968380947646,0.002784360189573459,0.030730012483566983,0.01335583107650643,0.042352402238361966,0.0176285857047113,0.017856277312734658,0.0049161122250577245,0.01746396129541864,0.0031780830247951095,0.07042985339601157,0.008694954581358608,0.006512091655382533,0.0007960604265402843,0.0,0.02585140471692604,0.011768118088467614,0.0,0.006597411893990685,0.0004813388625592417,0.018559772573398164,0.02924231898794991,0.09219885893464091,6752.0
4,OTIV,20140514,10-Q,0.030709342560553632,0.010380622837370242,0.010164359861591695,0.015354671280276816,0.008001730103806228,0.0,0.03481833910034602,0.0012975778546712802,0.09112172609685586,0.058077379236008135,0.06518982927395557,0.048561808301752066,0.18564168254371538,0.049205678260609065,0.16703921469005817,0.045690522712581526,0.003148428489042676,0.03220834456777365,0.01793952875267754,0.04307043338725864,0.017037840091473314,0.020735780943393397,0.005053344867358709,0.017264994232987312,0.0034899320690843175,0.06425997259420699,0.008938869665513265,0.006871369871478002,0.00021626297577854672,0.0,0.02990238927738928,0.01406610438292964,0.0,0.006503184495723423,0.0008109861591695501,0.014512322308602586,0.023448847564872654,0.06633648334556638,4624.0
5,OTIV,20150330,10-K,0.03345382118619062,0.014864266745352612,0.012983180879315432,0.02069194452640897,0.013204485098849219,0.00036884036588964296,0.00497934493951018,0.003135143110061965,0.11910758354952812,0.0483836522338846,0.10140324598682525,0.03971590363547799,0.2157553699619944,0.032646024858882634,0.15027966919518634,0.046996675867655505,0.0033493778892495336,0.048456403068751853,0.015023263288791468,0.04341171270944062,0.010345644937338652,0.04752971959190609,0.003865447034523458,0.011087956132585815,0.005701150366796576,0.06104993776550652,0.0075503818375978315,0.007722617115598083,0.0019222730402281892,0.0,0.03671078386794675,0.011392556801416346,0.0,0.0088664493701931,0.0012755729320350153,0.022052833747839656,0.022998077000456023,0.05681494049375431,27112.0
6,OTIV,20150514,10-Q,0.029406148558334923,0.009356501814015658,0.011838839029978995,0.01890395264464388,0.0070651136146648846,0.0,0.04219973267137674,0.0007637960664502578,0.09379312368619225,0.06067689153186576,0.0705667796655003,0.05265703283413806,0.17867342118344595,0.051304756283751904,0.1648204502200111,0.052804885586058004,0.0032509070078289093,0.03559459126577706,0.015167716886258032,0.04283614673150667,0.019423772077963405,0.01899719528132742,0.005607536121188976,0.017583221946406973,0.003507654906356453,0.05888531858314175,0.008664311628795112,0.006186407157860279,0.000644452931067405,0.0,0.030231632666232622,0.013056139010884094,0.0,0.007826274832671624,0.0004773725415314111,0.017882540729590567,0.027916384582892122,0.06829217183427609,5237.0
7,OTIV,20160328,10-K,0.03282686175201651,0.014818983305196024,0.012905646220221346,0.01992121553179516,0.013280810354530107,0.0003376477208778841,0.006077658975801914,0.0032264115550553365,0.1174711257603773,0.05087635810905367,0.09935581394782296,0.04247268150053744,0.21103608348965697,0.034538305855131964,0.14805377624314042,0.04852866937560243,0.0034393172012755586,0.048879929237273086,0.014385713392466346,0.044573100569161334,0.010527996149830701,0.045823343167181105,0.00405480282238864,0.01123429000187582,0.005705175834607461,0.061051476660649424,0.007493903582817482,0.007479097998231369,0.0017790372573715286,0.0,0.03684507701390088,0.011541209993657939,0.0,0.008697025321954977,0.0011848933908585007,0.02216506653479079,0.02291390538014061,0.057479936433228504,26655.0
8,OTIV,20140331,10-K,0.032567819197488045,0.015663222461572163,0.0132534959290226,0.019825477381430503,0.0132534959290226,0.00032859907262039505,0.005367118186133119,0.0034320347584796814,0.12008572500193221,0.047926718060257084,0.10281435859405114,0.03894501007529961,0.21859205404880683,0.03298239695242142,0.14851157261568376,0.04577672075390139,0.0031472488955420065,0.048848932415327666,0.015026453094655657,0.042961211084362703,0.010006207925080467,0.05103027426405425,0.0035901555088089826,0.01034600265313325,0.00575224336314555,0.06033358930553059,0.007272601617959244,0.00820291514320139,0.0017476602528995826,0.0,0.03500933602160373,0.011275816325288738,0.0,0.008975356096919495,0.0010192656419243736,0.022188213772426416,0.0219233265405999,0.05698560955233341,27389.0
9,OTIV,20160815,10-Q,0.025415601023017903,0.008631713554987212,0.010230179028132993,0.01518542199488491,0.0068734015345268545,0.0,0.016624040920716114,0.0009590792838874681,0.09005494984555086,0.06143207282913166,0.06681180871558108,0.054238978199975654,0.15021256672071884,0.052617815901063986,0.14169212075222307,0.05652602672263796,0.0024749573742540495,0.033867746703424455,0.011838920350748993,0.04220372684646982,0.019064422541084945,0.017759504987765854,0.00421462063086104,0.019887574595055413,0.003152298468794632,0.06592798186468264,0.007805839727195226,0.005987965838509318,0.0008991368286445012,0.0,0.027738459324137068,0.012354806052855924,0.0,0.006248650646029162,0.0009191176470588235,0.01597974169905116,0.02986299674678831,0.09798000557271658,6256.0
