,Tic,Date,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS,WCount
0,EQC,20150507,10-Q,0.032001312874374334,0.00861573808156232,0.01411339952408304,0.025518995651103635,0.01009272175268729,0.0004102732419791581,0.017969967998687126,0.002215475506687454,0.12180437106177651,0.045459903279711264,0.09860528410622775,0.039634023243607215,0.17516994142496728,0.030839922866262408,0.16438858225187922,0.046339669101628546,0.0056665572604688045,0.0508379055642533,0.009985171552825611,0.034256803342714554,0.009652053953358624,0.023113675526082185,0.011660807123185063,0.005762971472333909,0.005296776470978489,0.05413944980286163,0.004143759743989497,0.005678963141833413,0.0016366971831811414,8.205464839583163e-05,0.0281961993314254,0.006717735916882549,8.205464839583163e-05,0.00861157318653011,0.0008205464839583163,0.01961902666136686,0.027561318680954343,0.07173437596019036,12187.0
1,EQC,20150507,10-Q,0.032001312874374334,0.00861573808156232,0.01411339952408304,0.025518995651103635,0.01009272175268729,0.0004102732419791581,0.017969967998687126,0.002215475506687454,0.12180437106177651,0.045459903279711264,0.09860528410622775,0.039634023243607215,0.17516994142496728,0.030839922866262408,0.16438858225187922,0.046339669101628546,0.0056665572604688045,0.0508379055642533,0.009985171552825611,0.034256803342714554,0.009652053953358624,0.023113675526082185,0.011660807123185063,0.005762971472333909,0.005296776470978489,0.05413944980286163,0.004143759743989497,0.005678963141833413,0.0016366971831811414,8.205464839583163e-05,0.0281961993314254,0.006717735916882549,8.205464839583163e-05,0.00861157318653011,0.0008205464839583163,0.01961902666136686,0.027561318680954343,0.07173437596019036,12187.0
2,EQC,20150507,10-Q,0.032001312874374334,0.00861573808156232,0.01411339952408304,0.025518995651103635,0.01009272175268729,0.0004102732419791581,0.017969967998687126,0.002215475506687454,0.12180437106177651,0.045459903279711264,0.09860528410622775,0.039634023243607215,0.17516994142496728,0.030839922866262408,0.16438858225187922,0.046339669101628546,0.0056665572604688045,0.0508379055642533,0.009985171552825611,0.034256803342714554,0.009652053953358624,0.023113675526082185,0.011660807123185063,0.005762971472333909,0.005296776470978489,0.05413944980286163,0.004143759743989497,0.005678963141833413,0.0016366971831811414,8.205464839583163e-05,0.0281961993314254,0.006717735916882549,8.205464839583163e-05,0.00861157318653011,0.0008205464839583163,0.01961902666136686,0.027561318680954343,0.07173437596019036,12187.0
3,EQC,20150219,10-K,0.034740728063956186,0.014130992836711244,0.011295015035571962,0.018189374862479523,0.014791091118010904,0.0005378578588367602,0.0040339339412757014,0.004522895631127301,0.12261686740025735,0.052405455690055835,0.10164818984159861,0.04557221607437974,0.17754483765534296,0.03427113223399559,0.15165731655659045,0.04952452939764384,0.004747206806346722,0.053862070949448414,0.018162132711187794,0.04126006848117697,0.010406510613096928,0.02033274160501992,0.008253579293600809,0.007419178707348278,0.005771533920447203,0.06149827281162395,0.006419106527289302,0.010393753863670495,0.0022961587223377313,7.334425347774001e-05,0.032261657899752896,0.011242917331712775,0.0,0.007594310602647398,0.0015076318770424336,0.023212630705968604,0.024383259144156885,0.06097104792921726,40903.0
4,EQC,20150219,10-K,0.034740728063956186,0.014130992836711244,0.011295015035571962,0.018189374862479523,0.014791091118010904,0.0005378578588367602,0.0040339339412757014,0.004522895631127301,0.12261686740025735,0.052405455690055835,0.10164818984159861,0.04557221607437974,0.17754483765534296,0.03427113223399559,0.15165731655659045,0.04952452939764384,0.004747206806346722,0.053862070949448414,0.018162132711187794,0.04126006848117697,0.010406510613096928,0.02033274160501992,0.008253579293600809,0.007419178707348278,0.005771533920447203,0.06149827281162395,0.006419106527289302,0.010393753863670495,0.0022961587223377313,7.334425347774001e-05,0.032261657899752896,0.011242917331712775,0.0,0.007594310602647398,0.0015076318770424336,0.023212630705968604,0.024383259144156885,0.06097104792921726,40903.0
5,EQC,20150219,10-K,0.034740728063956186,0.014130992836711244,0.011295015035571962,0.018189374862479523,0.014791091118010904,0.0005378578588367602,0.0040339339412757014,0.004522895631127301,0.12261686740025735,0.052405455690055835,0.10164818984159861,0.04557221607437974,0.17754483765534296,0.03427113223399559,0.15165731655659045,0.04952452939764384,0.004747206806346722,0.053862070949448414,0.018162132711187794,0.04126006848117697,0.010406510613096928,0.02033274160501992,0.008253579293600809,0.007419178707348278,0.005771533920447203,0.06149827281162395,0.006419106527289302,0.010393753863670495,0.0022961587223377313,7.334425347774001e-05,0.032261657899752896,0.011242917331712775,0.0,0.007594310602647398,0.0015076318770424336,0.023212630705968604,0.024383259144156885,0.06097104792921726,40903.0
6,EQC,20141104,10-Q,0.035301353013530136,0.009409594095940959,0.011008610086100861,0.027121771217712178,0.00959409594095941,0.0008610086100861009,0.008364083640836408,0.0017835178351783517,0.11862973434929154,0.04717279457593111,0.0954803437644766,0.04139173676535301,0.16476879038687156,0.035151875936008777,0.1486171751577656,0.049048401543789005,0.005284440344403445,0.047662963829937996,0.013222851871375858,0.03313101207935156,0.008247565267860472,0.028563494725856346,0.011491862995553034,0.006792742927429275,0.005740301109304798,0.05242833580933213,0.00515990159901599,0.007003382533825339,0.0017011227804585736,0.0,0.02466991802785161,0.006800943009430094,0.0,0.007991658812692023,0.0005996309963099631,0.01814086436318909,0.026816118485860175,0.08062326835389567,16260.0
7,EQC,20141104,10-Q,0.035301353013530136,0.009409594095940959,0.011008610086100861,0.027121771217712178,0.00959409594095941,0.0008610086100861009,0.008364083640836408,0.0017835178351783517,0.11862973434929154,0.04717279457593111,0.0954803437644766,0.04139173676535301,0.16476879038687156,0.035151875936008777,0.1486171751577656,0.049048401543789005,0.005284440344403445,0.047662963829937996,0.013222851871375858,0.03313101207935156,0.008247565267860472,0.028563494725856346,0.011491862995553034,0.006792742927429275,0.005740301109304798,0.05242833580933213,0.00515990159901599,0.007003382533825339,0.0017011227804585736,0.0,0.02466991802785161,0.006800943009430094,0.0,0.007991658812692023,0.0005996309963099631,0.01814086436318909,0.026816118485860175,0.08062326835389567,16260.0
8,EQC,20141104,10-Q,0.035301353013530136,0.009409594095940959,0.011008610086100861,0.027121771217712178,0.00959409594095941,0.0008610086100861009,0.008364083640836408,0.0017835178351783517,0.11862973434929154,0.04717279457593111,0.0954803437644766,0.04139173676535301,0.16476879038687156,0.035151875936008777,0.1486171751577656,0.049048401543789005,0.005284440344403445,0.047662963829937996,0.013222851871375858,0.03313101207935156,0.008247565267860472,0.028563494725856346,0.011491862995553034,0.006792742927429275,0.005740301109304798,0.05242833580933213,0.00515990159901599,0.007003382533825339,0.0017011227804585736,0.0,0.02466991802785161,0.006800943009430094,0.0,0.007991658812692023,0.0005996309963099631,0.01814086436318909,0.026816118485860175,0.08062326835389567,16260.0
9,EQC,20141104,10-Q,0.035301353013530136,0.009409594095940959,0.011008610086100861,0.027121771217712178,0.00959409594095941,0.0008610086100861009,0.008364083640836408,0.0017835178351783517,0.11862973434929154,0.04717279457593111,0.0954803437644766,0.04139173676535301,0.16476879038687156,0.035151875936008777,0.1486171751577656,0.049048401543789005,0.005284440344403445,0.047662963829937996,0.013222851871375858,0.03313101207935156,0.008247565267860472,0.028563494725856346,0.011491862995553034,0.006792742927429275,0.005740301109304798,0.05242833580933213,0.00515990159901599,0.007003382533825339,0.0017011227804585736,0.0,0.02466991802785161,0.006800943009430094,0.0,0.007991658812692023,0.0005996309963099631,0.01814086436318909,0.026816118485860175,0.08062326835389567,16260.0
10,EQC,20140807,10-Q,0.035569693464430306,0.008617698091382301,0.00989010989010989,0.02799305957200694,0.007923655292076344,0.001098901098901099,0.009196067090803933,0.001735106998264893,0.1219843815332537,0.04577635003965254,0.09928865620594943,0.03976131244566758,0.16043092342398307,0.033693899282389736,0.1445260533599169,0.05187110636937127,0.005809716599190283,0.04808111110019727,0.012989548045939025,0.03408665751060198,0.008613566884243574,0.02549836128783497,0.012864335394699767,0.006157701947175631,0.005183779975567135,0.0507350805001181,0.005294968189705032,0.006785748712440442,0.001907902681471218,0.0,0.024895937395937394,0.006719752678399295,0.0,0.00774592888314693,0.000766338924233661,0.019088048542935755,0.027133327199116673,0.07560312285876193,17290.0
11,EQC,20140807,10-Q,0.035569693464430306,0.008617698091382301,0.00989010989010989,0.02799305957200694,0.007923655292076344,0.001098901098901099,0.009196067090803933,0.001735106998264893,0.1219843815332537,0.04577635003965254,0.09928865620594943,0.03976131244566758,0.16043092342398307,0.033693899282389736,0.1445260533599169,0.05187110636937127,0.005809716599190283,0.04808111110019727,0.012989548045939025,0.03408665751060198,0.008613566884243574,0.02549836128783497,0.012864335394699767,0.006157701947175631,0.005183779975567135,0.0507350805001181,0.005294968189705032,0.006785748712440442,0.001907902681471218,0.0,0.024895937395937394,0.006719752678399295,0.0,0.00774592888314693,0.000766338924233661,0.019088048542935755,0.027133327199116673,0.07560312285876193,17290.0
12,EQC,20140807,10-Q,0.035569693464430306,0.008617698091382301,0.00989010989010989,0.02799305957200694,0.007923655292076344,0.001098901098901099,0.009196067090803933,0.001735106998264893,0.1219843815332537,0.04577635003965254,0.09928865620594943,0.03976131244566758,0.16043092342398307,0.033693899282389736,0.1445260533599169,0.05187110636937127,0.005809716599190283,0.04808111110019727,0.012989548045939025,0.03408665751060198,0.008613566884243574,0.02549836128783497,0.012864335394699767,0.006157701947175631,0.005183779975567135,0.0507350805001181,0.005294968189705032,0.006785748712440442,0.001907902681471218,0.0,0.024895937395937394,0.006719752678399295,0.0,0.00774592888314693,0.000766338924233661,0.019088048542935755,0.027133327199116673,0.07560312285876193,17290.0
13,EQC,20140807,10-Q,0.035569693464430306,0.008617698091382301,0.00989010989010989,0.02799305957200694,0.007923655292076344,0.001098901098901099,0.009196067090803933,0.001735106998264893,0.1219843815332537,0.04577635003965254,0.09928865620594943,0.03976131244566758,0.16043092342398307,0.033693899282389736,0.1445260533599169,0.05187110636937127,0.005809716599190283,0.04808111110019727,0.012989548045939025,0.03408665751060198,0.008613566884243574,0.02549836128783497,0.012864335394699767,0.006157701947175631,0.005183779975567135,0.0507350805001181,0.005294968189705032,0.006785748712440442,0.001907902681471218,0.0,0.024895937395937394,0.006719752678399295,0.0,0.00774592888314693,0.000766338924233661,0.019088048542935755,0.027133327199116673,0.07560312285876193,17290.0
14,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
15,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
16,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
17,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
18,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
19,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
20,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
21,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
22,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
23,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
24,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
25,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
26,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
27,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
28,EQC,20140508,10-Q,0.03328230047260867,0.008120881315316514,0.009585302536111296,0.028556213805498235,0.008919656526659122,0.0005325168075617386,0.017905877654263463,0.002196631831192172,0.11596233538588593,0.04281447222520909,0.09602321173911402,0.03595831832785171,0.1776266634251059,0.029203568588178852,0.15800095891372593,0.050781266076147254,0.006340278240031951,0.04853232148046767,0.011118586421455356,0.03405735525651654,0.007821393440111407,0.024106370232310454,0.012672875949185609,0.006069582196188066,0.005263347006008258,0.052754538999796284,0.006567707293261443,0.006410606910673476,0.0026664547815449767,0.0,0.027903061127117577,0.009422853212375945,0.0,0.007963327083176647,0.0007322106103973907,0.019814531138833868,0.029242666055386547,0.06083187597199446,15023.0
29,EQC,20140430,10-K/A,0.010578360354145108,0.008163734621133725,0.004139358399448086,0.02104173853052777,0.006668966310221916,0.0,0.005864091065884788,0.0009198574220995745,0.16103636025160692,0.018555180494642377,0.15318621338800714,0.016600483472680783,0.23497710720028764,0.01515752558353455,0.150709192210572,0.03457330871956606,0.003927599555402245,0.06735082976890495,0.00436056220809584,0.028044153156260784,0.008155023850091116,0.06474250711918872,0.002666112393604632,0.002577517151508183,0.004656125370164695,0.03647932162506153,0.0027653213751868463,0.005734804557674514,0.0008192480165574336,0.0,0.0353365838101954,0.005078379517841401,0.0,0.00404265017493717,0.00045992871104978727,0.01399134000030861,0.024114295022366766,0.051221747858519164,8697.0
