,Tic,Date,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS,WCount
0,MS,20060707,10-Q,0.025716857400025717,0.009986712957009987,0.01873044447301873,0.019930564485019932,0.010843941537010843,8.572285800008572e-05,0.004157558613004157,0.0033003300330033004,0.13060041625683907,0.04427387270385855,0.1063408474428148,0.03578730976185006,0.19125245394050844,0.02891895595058768,0.14549651328293478,0.046468329103021164,0.007167502464532167,0.04741626046435098,0.014500327583778791,0.047564559510039774,0.011319091092782745,0.022100883557743527,0.009928685176209928,0.005820582058205821,0.00659438642594101,0.056720689075710276,0.005382681125255383,0.005116634112390831,0.002644868097484788,0.00025716857400025716,0.039870805975987925,0.012081820426940655,4.286142900004286e-05,0.009214029009579992,0.0017858928750017857,0.019338770611755055,0.024868298518163506,0.05340908240483914,23331.0
1,MS,20121106,10-Q,0.033484246087376185,0.009100728517914186,0.01994806149886241,0.020223841150920414,0.014317560269344793,9.192655068600189e-05,0.001700641187691035,0.00342426401305357,0.12870997833193046,0.05042197927628717,0.10623707054888545,0.037927628928881435,0.17292493866276415,0.035985223317170086,0.14274906905298962,0.04234279083462087,0.007194976214005009,0.05564063410626507,0.018146492619064036,0.046149903574696186,0.01367752829270077,0.016224618348121667,0.00942061523611865,0.006061023908563723,0.00783879592626404,0.057492810196312624,0.005873942434280723,0.005871156366697928,0.003431394213459343,9.192655068600189e-05,0.036695722749890455,0.009240533480415813,2.298163767150047e-05,0.007861890157123765,0.0017370287806709106,0.02073436927790799,0.02137144771616079,0.057052771112937044,43513.0
2,MS,20080129,10-K,0.02384607333496145,0.009350033143774203,0.02440428426891812,0.02004326134738164,0.013955273348916723,0.00010466455011687542,0.0035585947039737643,0.003384153787112305,0.13516763369360793,0.04069201744732918,0.1113064950067357,0.03209208024605925,0.19342022691593555,0.027832454568577795,0.15086451468110762,0.045710093168489,0.006053681284815499,0.05627950627252864,0.012480188495870733,0.04471604071305778,0.010580030396518553,0.02322990799336611,0.007170528072910937,0.005540534254381374,0.00985835966821907,0.062474109494222524,0.007812294928088809,0.005576862267543634,0.0019586312407196475,8.722045843072952e-05,0.03622389440560952,0.009402469252711727,6.977636674458361e-05,0.008765282270323612,0.0017255114026212654,0.020627851750291835,0.0239596204014618,0.04949079739837859,57326.0
3,MS,20121106,10-Q,0.033484246087376185,0.009100728517914186,0.01994806149886241,0.020223841150920414,0.014317560269344793,9.192655068600189e-05,0.001700641187691035,0.00342426401305357,0.12870997833193046,0.05042197927628717,0.10623707054888545,0.037927628928881435,0.17292493866276415,0.035985223317170086,0.14274906905298962,0.04234279083462087,0.007194976214005009,0.05564063410626507,0.018146492619064036,0.046149903574696186,0.01367752829270077,0.016224618348121667,0.00942061523611865,0.006061023908563723,0.00783879592626404,0.057492810196312624,0.005873942434280723,0.005871156366697928,0.003431394213459343,9.192655068600189e-05,0.036695722749890455,0.009240533480415813,2.298163767150047e-05,0.007861890157123765,0.0017370287806709106,0.02073436927790799,0.02137144771616079,0.057052771112937044,43513.0
4,MS,20080129,10-K,0.02384607333496145,0.009350033143774203,0.02440428426891812,0.02004326134738164,0.013955273348916723,0.00010466455011687542,0.0035585947039737643,0.003384153787112305,0.13516763369360793,0.04069201744732918,0.1113064950067357,0.03209208024605925,0.19342022691593555,0.027832454568577795,0.15086451468110762,0.045710093168489,0.006053681284815499,0.05627950627252864,0.012480188495870733,0.04471604071305778,0.010580030396518553,0.02322990799336611,0.007170528072910937,0.005540534254381374,0.00985835966821907,0.062474109494222524,0.007812294928088809,0.005576862267543634,0.0019586312407196475,8.722045843072952e-05,0.03622389440560952,0.009402469252711727,6.977636674458361e-05,0.008765282270323612,0.0017255114026212654,0.020627851750291835,0.0239596204014618,0.04949079739837859,57326.0
5,MS,20121106,10-Q,0.033484246087376185,0.009100728517914186,0.01994806149886241,0.020223841150920414,0.014317560269344793,9.192655068600189e-05,0.001700641187691035,0.00342426401305357,0.12870997833193046,0.05042197927628717,0.10623707054888545,0.037927628928881435,0.17292493866276415,0.035985223317170086,0.14274906905298962,0.04234279083462087,0.007194976214005009,0.05564063410626507,0.018146492619064036,0.046149903574696186,0.01367752829270077,0.016224618348121667,0.00942061523611865,0.006061023908563723,0.00783879592626404,0.057492810196312624,0.005873942434280723,0.005871156366697928,0.003431394213459343,9.192655068600189e-05,0.036695722749890455,0.009240533480415813,2.298163767150047e-05,0.007861890157123765,0.0017370287806709106,0.02073436927790799,0.02137144771616079,0.057052771112937044,43513.0
6,MS,20080129,10-K,0.02384607333496145,0.009350033143774203,0.02440428426891812,0.02004326134738164,0.013955273348916723,0.00010466455011687542,0.0035585947039737643,0.003384153787112305,0.13516763369360793,0.04069201744732918,0.1113064950067357,0.03209208024605925,0.19342022691593555,0.027832454568577795,0.15086451468110762,0.045710093168489,0.006053681284815499,0.05627950627252864,0.012480188495870733,0.04471604071305778,0.010580030396518553,0.02322990799336611,0.007170528072910937,0.005540534254381374,0.00985835966821907,0.062474109494222524,0.007812294928088809,0.005576862267543634,0.0019586312407196475,8.722045843072952e-05,0.03622389440560952,0.009402469252711727,6.977636674458361e-05,0.008765282270323612,0.0017255114026212654,0.020627851750291835,0.0239596204014618,0.04949079739837859,57326.0
7,MS,20121106,10-Q,0.033484246087376185,0.009100728517914186,0.01994806149886241,0.020223841150920414,0.014317560269344793,9.192655068600189e-05,0.001700641187691035,0.00342426401305357,0.12870997833193046,0.05042197927628717,0.10623707054888545,0.037927628928881435,0.17292493866276415,0.035985223317170086,0.14274906905298962,0.04234279083462087,0.007194976214005009,0.05564063410626507,0.018146492619064036,0.046149903574696186,0.01367752829270077,0.016224618348121667,0.00942061523611865,0.006061023908563723,0.00783879592626404,0.057492810196312624,0.005873942434280723,0.005871156366697928,0.003431394213459343,9.192655068600189e-05,0.036695722749890455,0.009240533480415813,2.298163767150047e-05,0.007861890157123765,0.0017370287806709106,0.02073436927790799,0.02137144771616079,0.057052771112937044,43513.0
8,MS,20080129,10-K,0.02384607333496145,0.009350033143774203,0.02440428426891812,0.02004326134738164,0.013955273348916723,0.00010466455011687542,0.0035585947039737643,0.003384153787112305,0.13516763369360793,0.04069201744732918,0.1113064950067357,0.03209208024605925,0.19342022691593555,0.027832454568577795,0.15086451468110762,0.045710093168489,0.006053681284815499,0.05627950627252864,0.012480188495870733,0.04471604071305778,0.010580030396518553,0.02322990799336611,0.007170528072910937,0.005540534254381374,0.00985835966821907,0.062474109494222524,0.007812294928088809,0.005576862267543634,0.0019586312407196475,8.722045843072952e-05,0.03622389440560952,0.009402469252711727,6.977636674458361e-05,0.008765282270323612,0.0017255114026212654,0.020627851750291835,0.0239596204014618,0.04949079739837859,57326.0
9,MS,20100226,10-K,0.029351617947792615,0.010585829423794057,0.022600144352219416,0.018329724527847948,0.014901359316732829,0.00016540358474678214,0.0031577047997112958,0.003668952243474077,0.13648821685518725,0.046546586721049894,0.11044877151765457,0.036321637845794286,0.19279613327114228,0.03442241635357841,0.15123699664761095,0.04608203048071325,0.006759242551826456,0.05544983447590812,0.017074107250262073,0.045126263552598814,0.011417595947097932,0.02222726699901005,0.008801302100201414,0.006199627090099843,0.009321720522550552,0.05882362569648295,0.008982560304285313,0.006378477174782658,0.0030358291263650338,0.0001503668952243474,0.03449044201818473,0.009180346473967909,6.014675808973896e-05,0.008324823120361735,0.0014723425157384016,0.0204278000008332,0.022749237848141677,0.05368225635051691,66504.0
