,Tic,Date,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS,WCount
0,MDCO,20170301,10-K,0.0357814026911223,0.016443659324964294,0.014564383973539803,0.024205066526347442,0.013549575283770578,0.00045102608434187776,0.00513042170938886,0.0033075246185071037,0.11119702355325897,0.0488427332322976,0.09325763189177452,0.03984100429897428,0.19671248192493418,0.030316444624307513,0.15961310761849168,0.05513328286386997,0.0030384750306948305,0.05143598539824954,0.016746916198637614,0.04953371552024109,0.013100321358796891,0.021456483955544323,0.004272580698011052,0.008117529880478088,0.00561349763644359,0.06256948810437687,0.005175367711543762,0.009074517294702591,0.00171393526040974,3.758550702848981e-05,0.03696679879918623,0.012836390287904982,5.637826054273473e-06,0.010903780329144908,0.0008957879175123406,0.021315296276301316,0.022305581168478635,0.06107252223917636,53212.0
1,MDCO,20161027,10-Q,0.03879975834060549,0.016849030006041484,0.016043498691011612,0.026515405786399947,0.013794723769886554,0.0002685104383432906,0.003960528965563536,0.0030207424313620193,0.10608051186691185,0.05344287643282408,0.08692168184012178,0.042635331289506626,0.19188638468778765,0.034351298124205426,0.1554026183385282,0.05777417530371145,0.003318621198899107,0.05167821929921683,0.018546239735069702,0.051020640320499355,0.013625495356716406,0.017484911544118097,0.0050110760555816605,0.009517016849030002,0.00703032590912701,0.0626589165032308,0.003977590566333266,0.00987916630705447,0.0017864580989706853,3.3563804792911326e-05,0.036145848848070775,0.01492202808491323,6.712760958582265e-06,0.013191074744994999,0.0005985545188069186,0.023206428732709197,0.020990921571994944,0.06666502964415295,29794.0
2,MDCO,20160805,10-Q,0.03905329428003906,0.016597650069016597,0.015755984244015756,0.026865973134026867,0.013634986365013636,0.000302999697000303,0.004006329327004007,0.00302999697000303,0.10563213621490565,0.053327889122253336,0.08646510992738649,0.042621899828242625,0.19065125369791558,0.03384112091060884,0.1562574794420062,0.05735334964705737,0.003397243824978397,0.051717989335401726,0.018451318850268458,0.051337748651151344,0.013322450217713323,0.017751701440217756,0.005058972718805058,0.00917022971865917,0.007041913859407041,0.06206764549608708,0.004125284763604126,0.00985129768838485,0.0018538537627518538,3.366663300003367e-05,0.0359055588274859,0.014885781939614883,6.733326600006733e-06,0.01318954474696319,0.0006003882885006003,0.023438483992973443,0.021006610222346005,0.0660950699078161,29703.0
3,MDCO,20160509,10-Q,0.04063027574563872,0.018270493340836615,0.01586944288126055,0.028812605514912774,0.014894016132057776,0.0003376477208778841,0.009754267492027763,0.003038829487900957,0.10800307114882243,0.05509269222409346,0.0897735048044559,0.044550580050017295,0.20118463093420888,0.034692375716573805,0.1660964158811654,0.0548038839794608,0.0032070280747827176,0.05232990919541285,0.019254271958267455,0.051467000454057284,0.012930619267141496,0.01822160831727517,0.005012048540467222,0.008750078159194647,0.007289431009183401,0.06075632859397632,0.004319389733008191,0.01055986547686041,0.001693357602192718,3.7516413430876005e-05,0.03694781489379127,0.015204643102786039,7.503282686175202e-06,0.011440473957356343,0.0005658725692490465,0.02388711051344704,0.019631177249353954,0.05988117636964006,26655.0
4,MDCO,20160229,10-K,0.03497284305747431,0.016445563104407562,0.0136068583107814,0.02433716243068829,0.014061051077761587,0.0006245150545977555,0.005242141518896312,0.003103650574364603,0.11190734664173847,0.04857856132268994,0.09453017223687722,0.03985427525694555,0.19873216566409366,0.029954520655396867,0.16403153396231696,0.053071721000980475,0.0028494287895131937,0.05119649532226886,0.016561612059899374,0.05068725077714308,0.011981983140742438,0.02217277905758442,0.004335357305588755,0.007876774979025124,0.005485064571758616,0.061567302509232084,0.005002428669656769,0.009005824751883685,0.001659394521944436,3.784939724834882e-05,0.03634758550307082,0.012450311401409979,3.7849397248348823e-06,0.00936008937537107,0.0008752673113680664,0.020966212777022566,0.021884296536318643,0.06070508347717332,52841.0
5,MDCO,20151109,10-Q,0.037597761354667435,0.019588146659969864,0.016610461361842577,0.026225156059410202,0.015067805123053743,0.0003587572648346129,0.005094353160651503,0.0032646911099949772,0.11064527929796636,0.055009578140004345,0.09148111849643742,0.04460561745980057,0.19660513274723657,0.03479270225521213,0.16380931901443832,0.05629816557204087,0.003219846451890651,0.052739507747759165,0.018425815831103913,0.05321147843570173,0.012514053914642274,0.017499418378373675,0.005164310827294252,0.008934849680706035,0.006807592027689611,0.06190690318865321,0.0031549711798330585,0.010757058976277602,0.001741066746986242,3.587572648346129e-05,0.035710685000345625,0.01603815810603498,1.0762717945038389e-05,0.010813435117894472,0.0004095812106861831,0.023807073854609197,0.021233816837695003,0.06728519421710209,27874.0
6,MDCO,20150807,10-Q,0.0376518975509441,0.02037764068050103,0.016601233875490746,0.026434847635071975,0.014619555057020004,0.0003739016638624042,0.005272013460459899,0.0031033838100579547,0.11200011087560162,0.05614938695421027,0.09267959217202067,0.04530623870220056,0.19805037809244208,0.034056472390740486,0.16570117290532307,0.05606732261527549,0.0032124384620178226,0.052947051079412256,0.018467759883912433,0.05411326537237922,0.012788313657635024,0.01832888616960406,0.005028833570617081,0.008913192497039944,0.006771929696775463,0.06060050738401831,0.003544899358135477,0.011384593470964757,0.0017919066040210181,3.739016638624042e-05,0.035757266663043456,0.016221990759287448,1.1217049915872127e-05,0.01041267170543671,0.00039882844145323117,0.023897103395140416,0.02112947167910713,0.06638175413834414,26745.0
7,MDCO,20150505,10-Q,0.04214067047129521,0.02014437431497789,0.01776333194754148,0.03189840885898938,0.014286254204618466,0.0004913262028043388,0.010053289995842624,0.003477077742923013,0.11040604110353536,0.0563540535057788,0.09242625075895418,0.04554487704408335,0.20358805572437982,0.032789510400153286,0.1709400998844099,0.057683675911878035,0.003221336155309472,0.05282176218530577,0.02029033239207471,0.056923465060582865,0.012759276283974875,0.0196497267928539,0.004700450915349438,0.009070637590233946,0.007028387098495569,0.05599043228252571,0.004002733789384834,0.012373703969663754,0.0019787854787287873,0.00011338296987792433,0.03592014804551182,0.015761582610291935,1.1338296987792435e-05,0.010582073072624492,0.0005259709991559268,0.02472165135342127,0.019753276012488385,0.059179515782184056,26459.0
8,MDCO,20150302,10-K,0.03372109620325436,0.016967599200685128,0.014523265772195261,0.02331929774479018,0.0133635455324008,0.0007315158435626606,0.004424778761061947,0.003407793320011419,0.11565603207454835,0.04690523692495216,0.09787825069235648,0.0384303582495311,0.2034496158617446,0.02835232500117956,0.16669732666467607,0.053598580008978214,0.002797304691217051,0.05132003338986639,0.016380666061742995,0.05077743305913804,0.012113608094731419,0.024747700023356606,0.003941333252816268,0.007585759824911978,0.005298475373232723,0.06093862959763618,0.004671591017223333,0.00989967782716855,0.0019196899125710144,5.352554952897517e-05,0.03495954665041876,0.012505437516142625,7.136739937196689e-06,0.008320685701680564,0.0008668165382053479,0.02045328455325244,0.02217842730349867,0.0584032460941539,56048.0
9,MDCO,20141107,10-Q,0.04096285379586593,0.021199410497676,0.01859199637229339,0.029701847863054076,0.014057363110758418,0.0004912519366662888,0.00472357631409893,0.0037788610512791447,0.11256549821338394,0.05760670022516751,0.09491306411156766,0.04766829566030337,0.2028705273405421,0.03275076930274754,0.1716488557167051,0.05803393126542428,0.0028426482258247362,0.05217900793232389,0.02078013686674836,0.054344106560408584,0.012759395227369382,0.018633506588386986,0.004095994697967264,0.009696557457582283,0.006508030822167541,0.058326415645597145,0.003942296791746967,0.0124258173586481,0.001559437677791606,0.00011336583153837434,0.034849908999665266,0.01566855249827702,7.557722102558289e-06,0.008250625761395515,0.00044086712264923355,0.023969078447028797,0.021167090466206216,0.06556555127011988,26463.0
